id	es	en	fr
album-088	La aspereza no funciona como garantía automática de autenticidad. Nirvana la utiliza para recuperar contraste, incomodidad y espacio después de una fama que amenazaba con volver previsible cualquier gesto.	Roughness is not an automatic guarantee of authenticity. Nirvana uses it to recover contrast, discomfort and space after fame threatened to make every gesture predictable.	La rugosité ne garantit pas automatiquement l’authenticité. Nirvana l’utilise pour retrouver contraste, inconfort et espace après une célébrité qui menaçait de rendre chaque geste prévisible.
album-089	PJ Harvey convierte la confrontación en una relación inestable entre deseo, poder y exposición. La intensidad no simplifica a la narradora, sino que hace más visibles sus cambios de posición.	PJ Harvey turns confrontation into an unstable relationship among desire, power and exposure. Intensity does not simplify the narrator; it makes her shifts of position more visible.	PJ Harvey transforme la confrontation en relation instable entre désir, pouvoir et exposition. L’intensité ne simplifie pas la narratrice, elle rend plus visibles ses changements de position.
album-090	La precariedad de la grabación termina reforzando la imaginación colectiva. Nueve voces, referencias cinematográficas y estilos de rima distintos construyen un territorio compartido con recursos mínimos y personalidad desbordante.	The recording’s austerity ultimately strengthens the collective imagination. Nine voices, cinematic references and distinct rhyme styles build a shared territory with minimal resources and overflowing personality.	L’austérité de l’enregistrement renforce finalement l’imaginaire collectif. Neuf voix, des références cinématographiques et différents styles de rime construisent un territoire commun avec peu de moyens et une personnalité débordante.
album-032	La identidad mexicana no aparece como esencia fija ni como adorno folclórico. Café Tacvba la trata como una pregunta capaz de atravesar géneros, épocas y formas de hablar sin perder su carácter local.	Mexican identity appears neither as fixed essence nor folkloric ornament. Café Tacvba treats it as a question able to cross genres, eras and ways of speaking without losing its local character.	L’identité mexicaine n’apparaît ni comme essence fixe ni comme ornement folklorique. Café Tacvba en fait une question capable de traverser genres, époques et manières de parler sans perdre son caractère local.
album-038	La ciudad cabe en menos de cuarenta minutos porque Nas selecciona perspectivas, no porque reduzca su complejidad. Cada voz y cada escena amplían el barrio sin convertirlo en decorado para un héroe único.	The city fits into less than forty minutes because Nas selects perspectives, not because he reduces its complexity. Each voice and scene expands the neighbourhood without turning it into scenery for a lone hero.	La ville tient en moins de quarante minutes parce que Nas choisit des perspectives, non parce qu’il en réduit la complexité. Chaque voix et chaque scène élargissent le quartier sans en faire le décor d’un héros solitaire.
album-037	La atmósfera cinematográfica nunca se limita a citar un pasado elegante. Portishead utiliza materiales envejecidos para hablar de relaciones contemporáneas donde cercanía, vigilancia y desconfianza resultan inseparables.	The cinematic atmosphere never merely quotes an elegant past. Portishead uses weathered materials to address contemporary relationships in which closeness, vigilance and mistrust cannot be separated.	L’atmosphère cinématographique ne se contente jamais de citer un passé élégant. Portishead emploie des matières vieillies pour parler de relations contemporaines où proximité, vigilance et méfiance sont inséparables.
album-091	Dedicar un álbum completo a una sola pieza cambia la relación con el tiempo. Fishmans invita a reconocer transformaciones graduales que una estructura convencional trataría como transición y no como destino.	Devoting a whole album to one piece changes the listener’s relationship with time. Fishmans invites attention to gradual transformations that conventional structure would treat as transition rather than destination.	Consacrer tout un album à une seule pièce modifie le rapport au temps. Fishmans invite à reconnaître des transformations graduelles qu’une structure conventionnelle traiterait comme transition plutôt que comme destination.
album-092	Antes de que el French touch recibiera un nombre internacional, Motorbass ya conectaba cultura de club, hip-hop instrumental y placer de coleccionista. La música conserva la curiosidad de una escena que todavía estaba inventándose.	Before French touch acquired an international name, Motorbass was already connecting club culture, instrumental hip-hop and a collector’s pleasure. The music retains the curiosity of a scene still inventing itself.	Avant que la French touch ne reçoive un nom international, Motorbass reliait déjà culture club, hip-hop instrumental et plaisir de collectionneur. La musique garde la curiosité d’une scène encore en train de s’inventer.
album-033	Björk construye una relación entre paisaje y emoción sin convertir Islandia en ilustración turística. Cuerdas y electrónica encarnan fuerzas opuestas que su voz aprende a habitar sin reconciliarlas por completo.	Björk builds a relationship between landscape and emotion without turning Iceland into tourist illustration. Strings and electronics embody opposing forces that her voice learns to inhabit without fully reconciling them.	Björk construit un rapport entre paysage et émotion sans transformer l’Islande en illustration touristique. Cordes et électronique incarnent des forces opposées que sa voix apprend à habiter sans les réconcilier complètement.
album-093	La obra habla desde una realidad social que suele ser descrita por observadores externos. Racionais MC’s recupera el derecho a narrar desde dentro, atendiendo a personas concretas y a la ética de representarlas.	The work speaks from a social reality often described by outside observers. Racionais MC’s reclaims the right to narrate from within while remaining accountable to real people and the ethics of representing them.	L’œuvre parle depuis une réalité sociale souvent décrite par des regards extérieurs. Racionais MC’s reprend le droit de raconter de l’intérieur, en restant attentif aux personnes réelles et à l’éthique de leur représentation.
album-094	La imaginación retrofuturista de Air encuentra su fuerza en una escala doméstica. El porvenir no llega como ruptura violenta, sino como una luz distinta que transforma objetos y emociones reconocibles.	Air’s retrofuturist imagination finds its strength at domestic scale. The future arrives not as violent rupture, but as a different light transforming familiar objects and emotions.	L’imaginaire rétrofuturiste d’Air trouve sa force à l’échelle domestique. Le futur n’arrive pas comme rupture violente, mais comme une lumière différente qui transforme objets et émotions familiers.
album-095	El cambio de milenio se observa desde una América Latina atravesada por pantallas, mercados y crisis ambientales. Aterciopelados responde con ironía sin renunciar al juego ni a la posibilidad de bailar.	The turn of the millennium is observed from a Latin America shaped by screens, markets and environmental crisis. Aterciopelados answers with irony without abandoning play or the possibility of dancing.	Le changement de millénaire est observé depuis une Amérique latine traversée par écrans, marchés et crise écologique. Aterciopelados répond avec ironie sans renoncer au jeu ni à la possibilité de danser.
album-034	El aprendizaje del título no conduce a una conclusión estable. Lauryn Hill deja convivir autoridad, contradicción, deseo y responsabilidad, haciendo que la educación sea un proceso público y todavía incompleto.	The education named in the title leads to no stable conclusion. Lauryn Hill allows authority, contradiction, desire and responsibility to coexist, making learning a public and unfinished process.	L’apprentissage annoncé par le titre ne mène à aucune conclusion stable. Lauryn Hill fait coexister autorité, contradiction, désir et responsabilité, transformant l’éducation en processus public et inachevé.
album-039	La escritura de Shakira convierte la pérdida y la desconfianza en escenas de gran precisión visual. El alcance popular no reduce su extrañeza verbal, sino que permite que imágenes personales circulen masivamente.	Shakira’s writing turns loss and mistrust into sharply visual scenes. Popular reach does not diminish her verbal strangeness; it allows highly personal images to circulate on a massive scale.	L’écriture de Shakira transforme perte et méfiance en scènes d’une grande précision visuelle. Le succès populaire ne réduit pas son étrangeté verbale, il permet à des images très personnelles de circuler largement.
album-035	La salida de Soda Stereo deja a Cerati frente a una libertad que también contiene incertidumbre. El disco explora esa soledad mediante capas, samples y canciones que parecen observarse desde cierta distancia.	Leaving Soda Stereo places Cerati before a freedom that also contains uncertainty. The record explores that solitude through layers, samples and songs that seem to observe themselves from a slight distance.	La sortie de Soda Stereo place Cerati face à une liberté qui contient aussi de l’incertitude. Le disque explore cette solitude par couches, samples et chansons qui semblent s’observer à distance.
album-096	Julieta Venegas todavía no separa la canción accesible de la experimentación inquieta. Acordeón, guitarras y cambios de forma revelan una identidad artística dispuesta a avanzar sin elegir una sola ruta.	Julieta Venegas does not yet separate accessible songwriting from restless experimentation. Accordion, guitars and changes of form reveal an artistic identity willing to move without choosing a single route.	Julieta Venegas ne sépare pas encore chanson accessible et expérimentation inquiète. Accordéon, guitares et changements de forme révèlent une identité artistique prête à avancer sans choisir une seule voie.
album-040	La ansiedad ante el cambio de siglo no recibe un relato lineal ni una solución tecnológica. Radiohead permite que voces fragmentadas, paisajes digitales y silencios representen una identidad que ha perdido sus coordenadas.	Turn-of-the-century anxiety receives neither a linear narrative nor a technological solution. Radiohead lets fragmented voices, digital landscapes and silence represent an identity that has lost its coordinates.	L’angoisse du changement de siècle ne reçoit ni récit linéaire ni solution technologique. Radiohead laisse voix fragmentées, paysages numériques et silences représenter une identité qui a perdu ses repères.
album-007	Daft Punk devuelve la música house a recuerdos de infancia, melodías pop y fantasías animadas sin disminuir su potencia de club. La nostalgia se vuelve material para imaginar el futuro, no para refugiarse del presente.	Daft Punk reconnects house music with childhood memories, pop melody and animated fantasy without reducing its club power. Nostalgia becomes material for imagining the future rather than escaping the present.	Daft Punk relie la house aux souvenirs d’enfance, aux mélodies pop et aux fantasmes animés sans réduire sa puissance de club. La nostalgie devient une matière pour imaginer le futur plutôt qu’un refuge contre le présent.
album-041	La mitología del regreso del rock puede ocultar la modestia inteligente de estas canciones. The Strokes trabajan con límites estrictos y descubren cuánto carácter puede surgir al decidir qué dejar fuera.	The mythology of rock’s return can obscure the intelligent modesty of these songs. The Strokes work within strict limits and discover how much character can emerge from deciding what to leave out.	La mythologie du retour du rock peut masquer la modestie intelligente de ces chansons. The Strokes travaillent avec des limites strictes et découvrent tout le caractère qui naît de ce qu’ils choisissent d’écarter.
album-097	La presencia de Tego Calderón modifica quién puede ocupar el centro del reguetón y desde dónde puede hablar. Su negritud y su procedencia no aparecen como nota al margen, sino como fundamento.	Tego Calderón’s presence changes who may occupy reggaeton’s centre and where that voice may speak from. His Blackness and background are not footnotes, but foundations.	La présence de Tego Calderón change qui peut occuper le centre du reggaeton et depuis quel lieu parler. Sa négritude et son origine ne sont pas des notes marginales, mais des fondations.
album-098	La estructura fragmentaria convierte la escucha en una forma de asociación libre. Madlib y MF DOOM confían en que una imagen breve, una rima lateral o un corte abrupto pueden contener un mundo completo.	Fragmentary structure turns listening into free association. Madlib and MF DOOM trust a brief image, sideways rhyme or abrupt cut to contain an entire world.	La structure fragmentaire transforme l’écoute en association libre. Madlib et MF DOOM font confiance à une image brève, une rime oblique ou une coupure soudaine pour contenir un monde entier.
album-099	La elegancia de Phoenix depende de esconder el esfuerzo sin borrar la personalidad. Las canciones parecen ligeras porque cada decisión de ritmo, timbre y espacio ha sido reducida a lo indispensable.	Phoenix’s elegance depends on concealing effort without erasing personality. The songs feel light because every decision of rhythm, timbre and space has been reduced to what matters.	L’élégance de Phoenix tient à l’effacement de l’effort sans disparition de la personnalité. Les chansons paraissent légères parce que chaque décision de rythme, de timbre et d’espace est ramenée à l’essentiel.
album-042	La producción de inspiración sesentera no convierte la vida de Amy Winehouse en pieza de museo. Su escritura, su dicción y su sentido del humor mantienen cada escena incómodamente presente.	Sixties-inspired production does not turn Amy Winehouse’s life into a museum piece. Her writing, diction and humour keep every scene uncomfortably present.	La production inspirée des années soixante ne transforme pas la vie d’Amy Winehouse en pièce de musée. Son écriture, sa diction et son humour maintiennent chaque scène dans un présent inconfortable.
album-044	La ciudad se escucha desde habitaciones, transporte nocturno y conexiones que nunca terminan de completarse. Burial convierte el anonimato urbano en una forma de intimidad hecha de rastros y ausencias.	The city is heard from rooms, night transport and connections that never quite complete. Burial turns urban anonymity into an intimacy made of traces and absences.	La ville s’entend depuis des chambres, des transports nocturnes et des connexions jamais achevées. Burial transforme l’anonymat urbain en intimité faite de traces et d’absences.
album-100	Bailar y envejecer dejan de ser experiencias opuestas. James Murphy escribe desde el momento en que la euforia todavía es posible, pero ya carga memoria, pérdida y conciencia del tiempo.	Dancing and ageing cease to be opposing experiences. James Murphy writes from the moment when euphoria remains possible but already carries memory, loss and awareness of time.	Danser et vieillir cessent d’être des expériences opposées. James Murphy écrit depuis le moment où l’euphorie reste possible tout en portant mémoire, perte et conscience du temps.
album-043	La movilidad internacional que atraviesa la obra nunca se presenta como turismo inocente. M.I.A. escucha fronteras, mercancías y desigualdad dentro de sonidos que viajan y cambian de significado.	The international movement running through the work is never presented as innocent tourism. M.I.A. hears borders, commodities and inequality within sounds that travel and change meaning.	La mobilité internationale qui traverse l’œuvre n’est jamais présentée comme tourisme innocent. M.I.A. entend frontières, marchandises et inégalités dans des sons qui voyagent et changent de sens.
album-101	La fecha del título conecta infancia chilena, exilio y memoria política sin convertirlos en una autobiografía cerrada. Ana Tijoux permite que la historia personal dialogue con muchas otras trayectorias migrantes.	The date in the title connects Chilean childhood, exile and political memory without sealing them into autobiography. Ana Tijoux lets personal history converse with many other migrant trajectories.	La date du titre relie enfance chilienne, exil et mémoire politique sans les enfermer dans l’autobiographie. Ana Tijoux laisse son histoire personnelle dialoguer avec de nombreuses autres trajectoires migrantes.
album-045	Frank Ocean organiza pequeñas vidas alrededor de deseo, dinero, familia y distancia. La mirada cambia de personaje sin perder compasión, evitando que el lujo o la marginalidad funcionen como explicaciones completas.	Frank Ocean arranges small lives around desire, money, family and distance. The gaze shifts between characters without losing compassion, refusing to let wealth or marginality become complete explanations.	Frank Ocean organise de petites vies autour du désir, de l’argent, de la famille et de la distance. Le regard change de personnage sans perdre sa compassion, refusant que luxe ou marginalité deviennent des explications totales.
album-102	La espera prolongada no produce un regreso nostálgico. D’Angelo reúne una banda capaz de trabajar la historia del soul como práctica presente y de responder a una nueva urgencia política.	The long wait does not produce a nostalgic return. D’Angelo gathers a band able to treat soul history as present practice and answer a renewed political urgency.	La longue attente ne produit pas un retour nostalgique. D’Angelo réunit un groupe capable de travailler l’histoire de la soul comme pratique présente et de répondre à une urgence politique renouvelée.
album-103	La edad de Elza Soares no se utiliza como argumento de superación ni como curiosidad. Su experiencia entra en conflicto productivo con una escena joven y vuelve más incisivas las preguntas del disco.	Elza Soares’s age is neither a triumph-over-adversity argument nor a curiosity. Her experience enters productive conflict with a younger scene and makes the record’s questions more incisive.	L’âge d’Elza Soares n’est ni argument de dépassement ni curiosité. Son expérience entre en conflit productif avec une scène plus jeune et rend les questions du disque plus incisives.
album-009	Kendrick Lamar reúne historia personal, tradición musical negra y responsabilidad pública sin fingir que forman una identidad resuelta. La obra avanza mediante contradicciones que se vuelven más complejas en cada regreso.	Kendrick Lamar brings personal history, Black musical tradition and public responsibility together without pretending they form a resolved identity. The work advances through contradictions that become more complex with every return.	Kendrick Lamar réunit histoire personnelle, tradition musicale noire et responsabilité publique sans prétendre former une identité résolue. L’œuvre avance par des contradictions qui se complexifient à chaque retour.
album-104	Solange protege un espacio para pensar la experiencia de las mujeres negras sin convertirla en explicación para una mirada externa. La suavidad funciona como control del encuadre y no como renuncia al conflicto.	Solange protects a space for thinking about Black women’s experience without translating it for an outside gaze. Softness becomes control of the frame rather than a withdrawal from conflict.	Solange protège un espace pour penser l’expérience des femmes noires sans la traduire pour un regard extérieur. La douceur devient maîtrise du cadre plutôt que retrait du conflit.
album-046	La narración inspirada en una novela medieval no funciona como simple concepto. Rosalía utiliza capítulos, símbolos y recurrencias para examinar una relación abusiva desde distintas distancias emocionales.	The narrative inspired by a medieval novel is more than a concept. Rosalía uses chapters, symbols and recurrence to examine an abusive relationship from shifting emotional distances.	Le récit inspiré d’un roman médiéval dépasse le simple concept. Rosalía emploie chapitres, symboles et retours pour examiner une relation abusive depuis différentes distances émotionnelles.
album-105	SOPHIE escucha la identidad como materia que puede estirarse, endurecerse, brillar o perder forma. La radicalidad sonora permanece unida a preguntas íntimas sobre cuerpo, reconocimiento y deseo.	SOPHIE hears identity as matter that can stretch, harden, shine or lose form. Sonic radicalism remains tied to intimate questions of body, recognition and desire.	SOPHIE entend l’identité comme une matière capable de s’étirer, durcir, briller ou perdre sa forme. La radicalité sonore reste liée à des questions intimes de corps, de reconnaissance et de désir.
album-047	El encierro doméstico se convierte en espacio de percusión, discusión y descubrimiento. Fiona Apple deja entrar voces, golpes y respiraciones que normalmente serían eliminados, haciendo audible la comunidad alrededor de la escritura.	Domestic confinement becomes a space of percussion, argument and discovery. Fiona Apple admits voices, knocks and breaths usually edited away, making the community around the writing audible.	L’enfermement domestique devient espace de percussion, de discussion et de découverte. Fiona Apple laisse entrer voix, coups et souffles habituellement éliminés, rendant audible la communauté autour de l’écriture.
album-106	La experiencia del verano se extiende más allá de la postal turística. Bad Bunny conecta placer, distancia, desplazamiento y responsabilidad sin obligarlos a abandonar el ritmo ni a compartir un único tono.	Summer experience extends beyond the tourist postcard. Bad Bunny connects pleasure, distance, displacement and responsibility without forcing them out of rhythm or into a single tone.	L’expérience de l’été dépasse la carte postale touristique. Bad Bunny relie plaisir, distance, déplacement et responsabilité sans les faire sortir du rythme ni les soumettre à un seul ton.
album-107	La pista de baile aparece como un archivo vivo de prácticas negras y queer, pero nunca como una lección inmóvil. Beyoncé convierte la investigación histórica en movimiento presente y celebración compartida.	The dance floor becomes a living archive of Black and queer practices, never a static lesson. Beyoncé turns historical research into present movement and shared celebration.	La piste de danse devient archive vivante de pratiques noires et queer, jamais leçon figée. Beyoncé transforme la recherche historique en mouvement présent et célébration partagée.
album-108	El duelo no avanza aquí por etapas ordenadas ni culmina en una resolución. Silvana Estrada acepta sus regresos, sus silencios y su presencia física, permitiendo que acompañar sea más importante que superar.	Grief moves through no orderly stages and reaches no resolution here. Silvana Estrada accepts its returns, silences and physical presence, allowing accompaniment to matter more than overcoming.	Le deuil ne suit aucune étape ordonnée et n’aboutit à aucune résolution. Silvana Estrada accepte ses retours, ses silences et sa présence physique, donnant plus d’importance à l’accompagnement qu’au dépassement.
song-011	La violencia descrita no queda a una distancia segura. Billie Holiday obliga a escuchar cada imagen sin el refugio del espectáculo, convirtiendo una denuncia pública en una experiencia íntima e imposible de ignorar.	The violence described is never kept at a safe distance. Billie Holiday makes each image impossible to hear as spectacle, turning public protest into an intimate experience that cannot be ignored.	La violence décrite n’est jamais maintenue à distance. Billie Holiday impose chaque image sans le refuge du spectacle, transformant une dénonciation publique en expérience intime impossible à ignorer.
song-012	La promesa romántica adquiere credibilidad porque convive con la fragilidad. Édith Piaf no idealiza el amor desde la comodidad, sino desde una vida en la que imaginar otro color para el mundo era una forma de resistencia.	Romantic promise gains credibility because it lives beside fragility. Édith Piaf does not idealize love from comfort, but from a life in which imagining another color for the world could become a form of resistance.	La promesse amoureuse gagne en crédibilité parce qu’elle côtoie la fragilité. Édith Piaf n’idéalise pas l’amour depuis le confort, mais depuis une vie où imaginer une autre couleur au monde pouvait devenir une forme de résistance.
song-051	El personaje central entra en escena con una seguridad casi teatral, pero el verdadero poder reside en quién controla el relato. Muddy Waters convierte el alarde masculino en una demostración de presencia que definió buena parte del blues eléctrico de Chicago.	The central character enters with nearly theatrical confidence, yet the real power belongs to whoever controls the story. Muddy Waters turns masculine boasting into a display of presence that helped define Chicago electric blues.	Le personnage central entre en scène avec une assurance presque théâtrale, mais le véritable pouvoir appartient à celui qui contrôle le récit. Muddy Waters transforme la vantardise masculine en présence fondatrice du blues électrique de Chicago.
song-001	La fantasía de movilidad social cabe en la historia de un adolescente con una guitarra. Chuck Berry reconoció en esa figura una audiencia nueva y le dio un lenguaje en el que talento, ambición y juventud podían ocupar el centro.	A fantasy of social mobility fits inside the story of a teenager with a guitar. Chuck Berry recognized a new audience in that figure and gave it a language where talent, ambition and youth could take center stage.	Le rêve d’ascension sociale tient dans l’histoire d’un adolescent avec une guitare. Chuck Berry reconnaît dans cette figure un nouveau public et lui donne un langage où talent, ambition et jeunesse peuvent occuper le centre.
song-052	La modernidad llega sin necesidad de levantar la voz. João Gilberto reduce el gesto hasta que cada pausa importa y propone una intimidad que alteró para siempre la relación entre samba, canción popular y escucha doméstica.	Modernity arrives without raising its voice. João Gilberto reduces the gesture until every pause matters, proposing an intimacy that permanently changed the relationship among samba, popular song and domestic listening.	La modernité arrive sans hausser la voix. João Gilberto réduit le geste jusqu’à rendre chaque pause décisive et propose une intimité qui transforme durablement le rapport entre samba, chanson populaire et écoute domestique.
song-053	Una invitación sencilla se convierte en un intercambio cuya temperatura aumenta delante del oyente. Ray Charles borra las fronteras respetables entre iglesia, baile y deseo, haciendo que la participación colectiva sea parte esencial de la composición.	A simple invitation becomes an exchange whose temperature rises in front of the listener. Ray Charles erases respectable boundaries among church, dance and desire, making collective participation essential to the composition.	Une invitation simple devient un échange dont la température monte devant l’auditeur. Ray Charles efface les frontières respectables entre église, danse et désir, faisant de la participation collective un élément essentiel de la composition.
song-013	La esperanza nunca borra el cansancio acumulado detrás de ella. Sam Cooke canta el porvenir desde la experiencia concreta del peligro y la exclusión, por eso la promesa de cambio conserva tanto gravedad como posibilidad.	Hope never erases the exhaustion accumulated behind it. Sam Cooke sings the future from concrete experiences of danger and exclusion, allowing the promise of change to retain both gravity and possibility.	L’espoir n’efface jamais la fatigue accumulée derrière lui. Sam Cooke chante l’avenir depuis l’expérience concrète du danger et de l’exclusion, donnant à la promesse de changement sa gravité autant que sa possibilité.
song-014	La caída de una figura privilegiada se narra sin ofrecerle consuelo ni una moraleja estable. Bob Dylan convierte el juicio en una pregunta abierta sobre identidad, clase y la velocidad con que una posición social puede desaparecer.	The fall of a privileged figure is told without consolation or a stable moral. Bob Dylan turns judgment into an open question about identity, class and the speed with which social position can disappear.	La chute d’une figure privilégiée est racontée sans consolation ni morale stable. Bob Dylan transforme le jugement en question ouverte sur l’identité, la classe et la vitesse à laquelle une position sociale peut disparaître.
song-018	Una tradición espiritual se expande hasta adquirir las dimensiones de una prueba física y moral. Nina Simone no interpreta la búsqueda de redención como certeza religiosa, sino como persecución, resistencia y enfrentamiento consigo misma.	A spiritual tradition expands until it takes on the dimensions of a physical and moral trial. Nina Simone treats the search for redemption not as religious certainty, but as pursuit, endurance and confrontation with the self.	Une tradition spirituelle s’élargit jusqu’aux dimensions d’une épreuve physique et morale. Nina Simone aborde la quête de rédemption non comme certitude religieuse, mais comme poursuite, endurance et confrontation avec soi-même.
song-054	La mirada adulta vuelve a la juventud sin convertirla en una edad inocente. Violeta Parra encuentra en esa distancia preguntas sobre el tiempo, la pérdida y aquello que todavía puede aprenderse cuando la experiencia ya ha dejado marcas.	An adult gaze returns to youth without turning it into an innocent age. Violeta Parra finds within that distance questions about time, loss and what can still be learned after experience has already left its marks.	Un regard adulte revient vers la jeunesse sans en faire un âge innocent. Violeta Parra trouve dans cette distance des questions sur le temps, la perte et ce qui peut encore s’apprendre lorsque l’expérience a déjà laissé ses traces.
song-016	La exigencia de respeto abandona cualquier papel secundario y se vuelve una negociación en términos propios. Aretha Franklin transforma una canción ajena al cambiar quién habla, qué reclama y qué consecuencias tiene no escucharla.	The demand for respect leaves every supporting role and becomes a negotiation on its own terms. Aretha Franklin transforms someone else’s song by changing who speaks, what she demands and the consequences of refusing to listen.	L’exigence de respect quitte tout rôle secondaire et devient une négociation menée selon ses propres termes. Aretha Franklin transforme la chanson d’un autre en changeant qui parle, ce qui est réclamé et les conséquences du refus d’écouter.
song-055	El cuerpo deja de acompañar a la música y se convierte en su principal unidad de medida. James Brown organiza el conjunto alrededor del ataque, la repetición y la respuesta, abriendo una gramática que el funk seguiría explorando durante décadas.	The body stops merely accompanying music and becomes its main unit of measure. James Brown organizes the ensemble around attack, repetition and response, opening a grammar that funk would explore for decades.	Le corps cesse d’accompagner simplement la musique et devient sa principale unité de mesure. James Brown organise l’ensemble autour de l’attaque, de la répétition et de la réponse, ouvrant une grammaire que le funk explorera pendant des décennies.
song-017	Dos perspectivas incompatibles comparten espacio sin necesidad de resolverse. The Beatles conectan rutina cotidiana, recuerdo y catástrofe, permitiendo que la canción popular funcione a la vez como documento, sueño y montaje.	Two incompatible perspectives share space without needing resolution. The Beatles connect everyday routine, memory and catastrophe, allowing popular song to function at once as document, dream and montage.	Deux perspectives incompatibles partagent le même espace sans devoir se résoudre. Les Beatles relient quotidien, mémoire et catastrophe, permettant à la chanson populaire de fonctionner à la fois comme document, rêve et montage.
song-019	La soledad de un trabajador anónimo recibe una dignidad que rara vez concede la canción popular. Glen Campbell y Jimmy Webb observan la distancia sin exagerarla, confiando en que una imagen concreta pueda contener toda una vida interior.	The loneliness of an anonymous worker receives a dignity popular song rarely grants. Glen Campbell and Jimmy Webb observe distance without exaggerating it, trusting one concrete image to contain an entire inner life.	La solitude d’un travailleur anonyme reçoit une dignité rarement accordée par la chanson populaire. Glen Campbell et Jimmy Webb observent la distance sans l’exagérer, faisant confiance à une image concrète pour contenir toute une vie intérieure.
song-056	La psicodelia brasileña no aparece como una copia de modelos extranjeros, sino como un territorio irreverente de apropiación. Os Mutantes mezclan tradición, electricidad y humor hasta volver imposible separar homenaje, parodia e invención.	Brazilian psychedelia appears not as a copy of foreign models, but as an irreverent territory of appropriation. Os Mutantes mix tradition, electricity and humor until homage, parody and invention can no longer be separated.	La psychédélie brésilienne n’apparaît pas comme copie de modèles étrangers, mais comme territoire irrévérencieux d’appropriation. Os Mutantes mêlent tradition, électricité et humour jusqu’à rendre inséparables hommage, parodie et invention.
song-057	La canción de cuna conserva ternura, pero también la memoria del trabajo y la desigualdad que rodean al niño. Mercedes Sosa hace visible esa tensión sin romper la cercanía del arrullo ni convertirla en simple ilustración política.	The lullaby retains tenderness while carrying the memory of labor and inequality surrounding the child. Mercedes Sosa makes that tension visible without breaking the intimacy of the cradle song or reducing it to political illustration.	La berceuse garde sa tendresse tout en portant la mémoire du travail et des inégalités autour de l’enfant. Mercedes Sosa rend cette tension visible sans rompre l’intimité du chant ni le réduire à une illustration politique.
song-058	El viento funciona como mensajero entre una persona ausente y una tierra recordada desde lejos. Fairuz convierte el anhelo privado en una geografía compartida, capaz de reunir hogar, exilio y pertenencia sin simplificar ninguno.	The wind becomes a messenger between an absent person and a homeland remembered from afar. Fairuz turns private longing into a shared geography able to hold home, exile and belonging without simplifying any of them.	Le vent devient messager entre une personne absente et une terre rappelée de loin. Fairuz transforme le désir privé en géographie partagée, capable de réunir foyer, exil et appartenance sans simplifier aucun de ces termes.
song-059	Un obrero atraviesa la ciudad bajo una lógica que vuelve intercambiables sus acciones y su destino. Chico Buarque muestra cómo el orden cotidiano puede absorber una tragedia y continuar funcionando como si nada hubiera ocurrido.	A working day repeats until routine exposes the violence sustaining it. Chico Buarque uses small variations to show how a life can become trapped among urban discipline, public spectacle and anonymity.	Un ouvrier traverse la ville sous une logique qui rend interchangeables ses gestes et son destin. Chico Buarque montre comment l’ordre quotidien peut absorber une tragédie puis continuer comme si rien ne s’était produit.
song-060	La duda amorosa se mantiene abierta en lugar de conducir hacia una respuesta tranquilizadora. Françoise Hardy convierte la vulnerabilidad en pensamiento y permite que la incertidumbre tenga la misma importancia que el deseo.	Romantic doubt remains open instead of moving toward a reassuring answer. Françoise Hardy turns vulnerability into thought and allows uncertainty to matter as much as desire.	Le doute amoureux reste ouvert au lieu de conduire vers une réponse rassurante. Françoise Hardy transforme la vulnérabilité en pensée et permet à l’incertitude de compter autant que le désir.
song-061	La ciudad aparece mediante fragmentos que el recuerdo recoge mientras avanza. Happy End demuestra que el rock en japonés podía observar la vida cotidiana con naturalidad, sin elegir entre lenguaje local e imaginación cosmopolita.	The city appears through fragments gathered by memory as it moves. Happy End shows that Japanese-language rock could observe everyday life naturally, without choosing between local language and cosmopolitan imagination.	La ville apparaît par fragments recueillis par la mémoire en mouvement. Happy End montre que le rock en japonais pouvait observer le quotidien avec naturel, sans choisir entre langue locale et imagination cosmopolite.
song-062	La crisis urbana se cuenta desde el interior de una conciencia que ya no puede separar dolor personal y estructura social. Marvin Gaye pregunta, observa y responde sin adoptar el tono distante de quien cree tener todas las soluciones.	Urban crisis is told from inside a consciousness unable to separate personal pain from social structure. Marvin Gaye questions, observes and responds without adopting the distant tone of someone who believes he holds every solution.	La crise urbaine est racontée depuis une conscience qui ne peut plus séparer douleur personnelle et structure sociale. Marvin Gaye questionne, observe et répond sans prendre le ton distant de celui qui croit posséder toutes les solutions.
song-063	El deseo se presenta como una narración incompleta, atravesada por la mirada de quien recuerda y controla el montaje. Serge Gainsbourg convierte la seducción en un juego de poder cuya elegancia nunca elimina su incomodidad.	Desire appears as an incomplete narrative shaped by the gaze of whoever remembers and controls the edit. Serge Gainsbourg turns seduction into a power game whose elegance never erases its discomfort.	Le désir apparaît comme récit incomplet, traversé par le regard de celui qui se souvient et contrôle le montage. Serge Gainsbourg transforme la séduction en jeu de pouvoir dont l’élégance n’efface jamais le malaise.
